time,seconds_elapsed,z,y,x
1740580590048397000,2403.6813969726563,-0.044568032026290894,-0.5857219696044922,-0.5974843502044678
1740580590238397000,2403.8713969726564,-0.03032541647553444,-0.4989558160305023,-0.6162968277931213
1740580590428397000,2404.0613969726564,-0.013039911165833473,-0.46947425603866577,-0.5993329286575317
1740580590618397000,2404.251396972656,0.002103510545566678,-0.46543440222740173,-0.5598034858703613
1740580590808397000,2404.441396972656,0.01510261744260788,-0.5206972360610962,-0.5279405117034912
1740580590998397000,2404.631396972656,-0.007762566674500704,-0.4663001596927643,-0.5716634392738342
1740580591188397000,2404.821396972656,-0.02867887169122696,-0.497105211019516,-0.6318749189376831
1740580591378397000,2405.0113969726563,-0.016436366364359856,-0.5757173895835876,-0.6533955335617065
1740580591568397000,2405.2013969726563,0.07260160893201828,-0.759497344493866,-0.559295654296875
1740580591758397000,2405.3913969726564,0.01529787853360176,-0.6203854084014893,-0.639378547668457
1740580591948397000,2405.5813969726564,0.004425472114235163,-0.5555201172828674,-0.6319636702537537
1740580592328397000,2405.961396972656,0.024669162929058075,-0.442965567111969,-0.6290788054466248
1740580592518397000,2406.151396972656,0.03153533115983009,-0.5254401564598083,-0.5982829332351685
1740580592708397000,2406.341396972656,0.05102256312966347,-0.5111632347106934,-0.6655197739601135
1740580592898397000,2406.5313969726562,0.11754161864519119,-0.28378960490226746,-0.8513644337654114
1740580593088397000,2406.7213969726563,0.21878214180469513,-0.7868320345878601,-0.5333801507949829
1740580593278397000,2406.9113969726563,0.24636051058769226,-0.7914519309997559,-0.5224027037620544
1740580593468397000,2407.1013969726564,0.29929858446121216,-0.9474171996116638,-0.11218012869358063
1740580593658397000,2407.2913969726565,-0.2368864268064499,0.9581664800643921,-0.13726438581943512
1740580593848397000,2407.481396972656,-0.33442607522010803,0.9255733489990234,-0.17572402954101562
1740580594038397000,2407.671396972656,0.15544898808002472,-0.6533225774765015,-0.6080319881439209
1740580594228397000,2407.861396972656,-0.01361006684601307,-0.36018282175064087,-0.7466216087341309
